reply_tweet_id,customer_message,apple_reply,cluster_intent,intent,created_at,gold_escalate,human_verified,reviewer,reviewed_at,review_notes
2278848,So what should I do?? Im in nepal.,"Since the iPhone is running iOS 10.3.3, it is completely up to date. This device will not accept iOS 11. If you would like, DM us some details about the problems you are seeing and we will work together to find a solution.",customer_service_complaint,ios_update_issues,Sat Nov 11 21:51:30 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
646919,Just came back from store in Covent Garden and experienced such a poor #CustomerExperience ever,Certainly not what we want you to experience. Please DM us all about what occurred. We'd love to hear about it and help in any way we can.,customer_service_complaint,customer_service_complaint,Wed Nov 22 18:36:58 +0000 2017,TRUE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
245371,I’m thinking of getting the Series 3,Nice! Our Sales Support team can best assist with pre-order questions and can be reached here:,customer_service_complaint,account_and_store_issues,Thu Oct 05 16:07:31 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
1046603,That doesn’t make much sense. Why not?,"Although the option isn’t available, we would like to hear your input. Your feedback can be left here:",customer_service_complaint,customer_service_complaint,Sat Oct 14 20:58:32 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
2072702,Now let me change my calendar holiday names and let me set my own snooze timer and also let me fucking handle my own brightness,We're here to help with any issues you may have. Select the following link to join us in a DM and we'll go from there.,customer_service_complaint,ios_update_issues,Tue Oct 10 00:31:00 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
1606774,get your shit together! Can’t stand the I️ thing that keeps happening!,We're happy to assist you. The steps on this article may help:,customer_service_complaint,keyboard_autocorrect_bug,Sun Nov 05 02:31:52 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
2814559,"Sure, I will share the screenshot as soon as I experience the same.",We'd like to look into this further. Send us a DM using the link below and we'll continue there:,customer_service_complaint,recurring_device_issues,Mon Nov 27 02:55:31 +0000 2017,TRUE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
1986564,Not really. I’ve done that before,"Okay, thanks. So we can look into this a little more, can you please message us in DM?",customer_service_complaint,recurring_device_issues,Wed Oct 18 21:47:00 +0000 2017,TRUE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
1785461,big bug... iOS beta 11.1 WiFi switch it's blocked off and I can not turn it on... and now ???,Let's get this figured out. Have you tried any troubleshooting steps to fix the Wi-Fi issues? Send us a DM.,ios_update_issues,ios_update_issues,Wed Oct 11 14:05:33 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
1956337,"updated to 11.0.3, when I call someone, no ringing and can’t hear call and can’t connect to Bluetooth. Pissed off!!! 😡","Let us help out. Does this persist after rebooting your iPhone? Also, what happens when you try to connect via Bluetooth?",ios_update_issues,software_update_issues,Wed Oct 18 16:47:44 +0000 2017,TRUE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
2679835,"Just so you understand this is not hurting my day-to-day life I just wanted to let you know so you can resolve the issue in a later update. iOS Rocks, Not trying to down it in anyway","We understand and it's quite alright. You're not obligated to pursue it, but if you want to have it looked into, it could help not only yourself, but any others potentially affected by this. We appreciate your continued loyalty. Take care.",ios_update_issues,ios_update_issues,Sun Nov 19 22:16:22 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
1002960,Not being funny but your ios11 is shit,Please tell us a bit more about what's happening. We want to help.,ios_update_issues,ios_update_issues,Sun Oct 22 15:06:27 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
2292407,Third iPhone crash during only 2 days even with the new update iOS 11.1.1 😐,"We're happy to help. Let's dig into this further together. Send us a DM telling us which iPhone you have, what apps you're using when the issue occurs, and what country you're located in.",ios_update_issues,software_update_issues,Sat Nov 11 22:03:30 +0000 2017,TRUE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
362092,iOS 11 has made it impossible to update apps in the AppStore! They just look like they’re loading but never actually do!,We're here to help. DM us which iOS 11 version you're on and we'll go from there.,ios_update_issues,software_update_issues,Sun Oct 08 18:02:01 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
704585,iOS 11.1.2 worst update I’ve done to my phone. My phone went to dark. un responsive touch screen and black screen.,"We understand the importance of your iPhone performing like it should, and we expect you to have a great experience on the latest release of iOS. We've received the DM you sent, look for our response there.",ios_update_issues,software_update_issues,Thu Nov 23 18:07:00 +0000 2017,TRUE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
1184030,Anyone else major struggs with their iPhone 6s since the ios11 updates? Mine is such a pile of crap now. 😩 iTunes goes silent,We'd love to look into the issues with you. Please send us a DM so we may better assist you.,ios_update_issues,software_update_issues,Tue Oct 24 22:46:00 +0000 2017,TRUE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
1795281,why IOS 11.0.3 is often get hanged ? it get struck most of the time while using an application. Plz fix it,Thanks for keeping us posted on this problem. Please DM your iPhone model and country; so we can look into your support options.,ios_update_issues,software_update_issues,Thu Oct 12 13:32:30 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
2118355,Latest IOS upgrade is haunting me...every night I turn wifi off bfore sleep ..i find it on the very next morning,Hi. This is expected behavior in iOS 11. Check out this article for more info:,ios_update_issues,ios_update_issues,Wed Nov 08 14:48:32 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
1649014,New iOS 11.1 update causes my camera to freeze and can’t delete apps. Please fix !,"We're here for you. Do you have any other apps in particular that freeze up? Also, which model iPhone are you using? Thanks!",ios_update_issues,software_update_issues,Sun Nov 05 22:58:01 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
1788975,Is anyone else having issues with getting notifcations super late on iOS11? What’s going on?!,"We know how important it is that your notifications come in on time. To start, DM us which device you're using.",ios_update_issues,software_update_issues,Thu Oct 12 17:54:30 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
1030450,"Ios11 fucking sucks! #ios11bullshit why! Everything glitches, nothing works, watch out Samsung is moving on",Let's look into this issue together. Let us know in DM what's going on with your iPhone exactly.,ios_update_issues,ios_update_issues,Sat Oct 14 17:47:31 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
484573,"- let me redownload them. And secondly, my ipad won't let me update to iOS 10.3.3 which is the newest I can download with this model.","Hey, we can address both concerns. First, let's look into what's going on with those songs. We want you to enjoy the songs that you've paid for. Can you check to make sure they're not hidden? This link will show you how to check:",ios_update_issues,ios_update_issues,Fri Dec 01 14:47:00 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
2402073,"It’s still not sorted tbh. I wouldn’t mind not using the touch id for now, but iOS 11.1.1 plus is a pain to use these days. #hardfact",Thanks for trying. Send us a Direct Message to continue there.,ios_update_issues,software_update_issues,Tue Nov 21 15:13:06 +0000 2017,TRUE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
2303455,Thanks so much. 11.0.3 is the version.,We recently released an update created to address this issue and recommend backing up and updating your iPhone following these steps:,ios_update_issues,recurring_device_issues,Sun Nov 12 20:56:56 +0000 2017,TRUE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
1557114,"Hello, software update no longer shows iOS 11.1 only iOS 11, is that mean all bug fixes of 11.1 has been reversed?? I'm hesitating to update","We've recently released iOS 11.1.1, which includes the latest bug fixes and improvements. Let's create a backup and update your iPhone following the steps here:",ios_update_issues,ios_update_issues,Sat Nov 11 17:41:33 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
2690844,i’m having exactly the same problems with 11.1.2 but I was having the same problems with the one before. I hoped this last one would fix it. It didn’t :( it’s really annoying. Have to hard-reset a lot.,"We'd like to help with any issues you're experiencing. Please let us know which iPhone you're using, and exactly what's going on. For example, is this occurring when using specific apps, or taking certain actions?",ios_update_issues,software_update_issues,Sun Nov 19 17:34:00 +0000 2017,TRUE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
344120,. how can #ios11 be so screwed up? STOP TURNING MY WIFI AND BTOOTH BACK ON AFTER IVE TURNED THEM OFF. And what happened to hotspot?,Can you let us know how you are turning Bluetooth and Wi-Fi off? Here is a helpful resource for iOS 11:,ios_update_issues,ios_update_issues,Sun Oct 08 01:28:29 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
2782049,When is going to fix this I️ problem ???,Great question. This should have been fixed in the latest update. Go to Settings &gt; General &gt; About and look to see if you are on 11.1.2. If not back up and update your device by following these steps: If you are please DM us so we can take a look.,keyboard_autocorrect_bug,keyboard_autocorrect_bug,Tue Nov 21 17:03:27 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
1963836,"Ever since I updated my phone my auto correct is whack. Like no iPhone, I didn’t mean to type “Judy” I meant to type “the”",Check out this page of the User Guide for help with spelling options: DM us if you have any questions.,keyboard_autocorrect_bug,keyboard_autocorrect_bug,Tue Oct 31 03:24:00 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
2376089,IF. APPLE. DOESNT. FIX. THIS. GOD DAMN. TYPO WITH THE ‘I’ IM GONNA. SCREAM.,"Please update the device to the latest version of iOS, 11.1.1. This should resolve this issue. Remember to back up your device first. How to update your iOS device: How to back up your iOS device:",keyboard_autocorrect_bug,keyboard_autocorrect_bug,Tue Nov 14 02:54:32 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
1484363,Exactly . gotta do better . Fix our IIIIIIIIIIII’s,We'd love to help with your text! Please send us a DM with which version of iOS you're using.,keyboard_autocorrect_bug,keyboard_autocorrect_bug,Fri Nov 03 03:25:00 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
1584560,Please help. Why do I️ get this weird character every time I️ type the letter “I️” in all Apple apps? iOS 11.2 beta iPhone 7Plus,Thanks for reaching out. Let's follow the steps provided here:,keyboard_autocorrect_bug,keyboard_autocorrect_bug,Sat Nov 04 20:57:30 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
1628935,every time I️ hit I️ it wants to autocorrect to an A with a question mark box,Thanks for reaching out. Let's try this first:,keyboard_autocorrect_bug,keyboard_autocorrect_bug,Sun Nov 05 15:44:58 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
2628971,yo fix this whole emoji “I️” shit!!! I️ get tired of my post/text lookin like shit. Get I️t together or I️m goin back to Samsung,"An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to the latest iOS. For more info, check out:",keyboard_autocorrect_bug,keyboard_autocorrect_bug,Fri Nov 17 17:36:28 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
1734449,"This #iosglitch is infuriating ... but I’m too lazy to figure out how to override it. Come on , do it for meeeee.",We'd love to help. Send us a DM with more details and we'll go from there.,keyboard_autocorrect_bug,keyboard_autocorrect_bug,Tue Nov 07 13:36:32 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
2002693,"please explain, wtf is this?? Am I️ the only one who can’t type “I️” since yesterday?","Thanks for reaching out. Just to be on the same page, let us know via DM the device you're using and the iOS version.",keyboard_autocorrect_bug,keyboard_autocorrect_bug,Fri Nov 03 22:36:29 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
1783199,There is literally no one at that uses the iPad split keyboard. It’s now literally impossible to type a question mark. WTF,We've got an article to help answer your questions about the iPad split keyboard: Any questions? DM us:,keyboard_autocorrect_bug,keyboard_autocorrect_bug,Wed Oct 11 03:26:57 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
1525128,What is up with the letter I looking like this 👉🏼 I️ on my IPhone,"Hey there, can you send us a quick DM using the link below? We'll be happy to look into that with you.",keyboard_autocorrect_bug,keyboard_autocorrect_bug,Fri Nov 03 21:42:35 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
1405958,can you fix this “I️” thing? It’s pretty annoying.,Hi there. Check out this quick tip to help with this:,keyboard_autocorrect_bug,keyboard_autocorrect_bug,Tue Nov 07 13:08:32 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
2007544,this one emoji wont show in message or Instagram why why why. It’s the smile face with stars as eyes,We'd love to look into this with you. Please DM us and let us know which device and software version you're using.,keyboard_autocorrect_bug,keyboard_autocorrect_bug,Sat Nov 04 14:23:00 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
1478310,how come all of my “I”s are being replaced by this: I️,Hey there. Let's talk via DM. Please tap here to continue and we'll take a look at this together:,keyboard_autocorrect_bug,keyboard_autocorrect_bug,Thu Nov 02 23:43:26 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
2750430,The “I” issue only happens when I view posts others have typed and to be fair it doesn’t happen very often.,"If you are seeing that from other posts, that means the people posting them have not updated their devices yet.",keyboard_autocorrect_bug,keyboard_autocorrect_bug,Tue Nov 21 00:43:00 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
2111448,REMOVE THE QUESTION MARK !!!!!!!!!!,Were you able to try the workaround? Let us know in DM.,keyboard_autocorrect_bug,keyboard_autocorrect_bug,Wed Nov 08 16:25:38 +0000 2017,TRUE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
1534970,My phone is up to date and I’m still seeing question mark boxes sometimes. Fix it !,Let's look into this further in DM. Please provide your iPhone model and iOS version here:,keyboard_autocorrect_bug,keyboard_autocorrect_bug,Sat Nov 04 00:14:34 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
2799445,"Dude, why have y’all made “I.T” pop up when I type “it”. I hate I.T ????? I need answers","Let's get your keyboard typing as you expect it to. Which device and software version are you using? Reply by DM, and we'll help from there.",keyboard_autocorrect_bug,keyboard_autocorrect_bug,Tue Nov 21 23:47:28 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
1232547,So when I try to type “it” my phone autocorrects it to “I.T”?? This started happening out of nowhere! What’s going on !? 😂,"We are here to help. Let's check in Settings &gt; General &gt; Keyboards &gt; Text Replacement, and see if there are any rules set.",keyboard_autocorrect_bug,keyboard_autocorrect_bug,Wed Oct 25 21:40:28 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
1181953,I have ~10GB available on my macbook Air and that apparently is short of 4.6GB to update xCode... come on this is getting stupid,Let's take a look into this in DM. Send us a message and we will follow up there.,macos_update_issues,macos_update_issues,Sun Oct 15 21:31:00 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
2773228,"Hello - TouchID on my Macbook ‘forgot’ all my fingerprints, adding them as on a new Macbook worked just fine. Should I be worried?","We'll be happy to help look into Touch ID with you. Just to clarify, your MacBook removed all of the saved prints. However, as a test, you were able to add them back but on a different MacBook?",macos_update_issues,macos_update_issues,Tue Nov 21 14:09:35 +0000 2017,TRUE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
215799,"Cool new feature in macOS High Sierra, it knows you've been working too hard and freezes the screen, but not the mouse.",We want to help. Can you tell us which steps you've tried so far? This way we won't have you do any steps over again.,macos_update_issues,macos_update_issues,Wed Oct 04 20:57:32 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
2524582,"I’m sick of fucking apple. Nigga it’s been two days and my Mac Mini hasn’t turned on because of this fucking Mac High Sierra Update like wtf is good y’all niggas gonna reimburse me for my 1,000$",We're happy to help out with getting your Mac mini started. Could you let us know which screen you see when trying to start up? Some common screens are listed here:,macos_update_issues,macos_update_issues,Thu Nov 16 02:45:02 +0000 2017,TRUE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
2594378,why is that my downspeed is stupid fast yet my Apple TV is about as useful as a brick? Everything streams fine on a MacBook or iPhone.,"The Apple TV is great for viewing media. We can understand that if you are having connectivity issues with the device, it can cause some concern. For this issue, you'd want to reach out to our Apple TV experts here:",macos_update_issues,recurring_device_issues,Fri Nov 17 03:13:00 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
817654,why the hell does my brand new iMac freeze for 5 minutes forcing me to restart?!?! I don’t even watch porn! It’s frustrating af!,Let’s look into this together and find an answer. Does the computer seem to freeze when using a certain app or program?,macos_update_issues,macos_update_issues,Thu Oct 12 21:13:00 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
2852331,so my MacBook charger set on fire,"Hey there, Dave. Thank you so much for bringing this to our attention. Send us a DM, and let us know which Mac this is being used with. We'll have a look into this.",macos_update_issues,macos_update_issues,Mon Nov 27 19:50:00 +0000 2017,TRUE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
2448380,"I have an ongoing issue with my MacBook Pro after I downloaded MacOS High Sierra. I have called 5 times today, 3 reps &amp; the problem is STILL unresolved! I’m losing my patience! I have a Case #",This is never what we want to hear. Reach out to us in DM and we will look into this with you.,macos_update_issues,macos_update_issues,Wed Nov 15 02:28:29 +0000 2017,TRUE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
2595526,"I have an issue where after updating latest macOS time machine has done a backup, but a few days later says after verification needs another back up. It keeps looping. Have formatted the hard drive on TM and still it occurs. No issues on another Mac. Thoughts?",Thanks for reaching out. It sounds like you've done some great troubleshooting steps already. We'd like to continue working with you and look into this together. DM us your macOS version to get started.,macos_update_issues,macos_update_issues,Fri Nov 17 03:22:32 +0000 2017,TRUE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
2279909,I have been trying to update my #MacBookPro to #HighSierra for the last 7 hours (and still running). For things like this I quitted #Windows many years ago...,We'd like to help. Is your MacBook Pro still in the process of installing macOS High Sierra? Is the loading bar moving or does it appear to be staying in the same place?,macos_update_issues,macos_update_issues,Sat Nov 11 19:46:49 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
2944478,"I can't find any other way to report this. Since updating to MacOS 10.13.1 none of my MicroSD cards are reading. Not through the card reader, USB or anything. Iron these things out before you release! So frustrating! Get on it!",You've come to the right place. We're happy to look into this with you. Can you tell us what happens specifically when you attempt to use your MicroSD cards? Do you see any error messages? Do your MicroSD cards work with any other devices?,macos_update_issues,macos_update_issues,Wed Nov 29 14:59:38 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
1160500,What is going on with my Mac since I've updated to Mac high Sierra???,We want to help! What model of Mac are you using? How frequently are you seeing this happen?,macos_update_issues,macos_update_issues,Sun Oct 15 18:57:34 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
1525120,Hey ... Does the Apple TV unit allow you to plug in an external hard drive for viewing your saved videos?,We want to get you in the right direction to answer your questions. Contact our Apple TV experts:,macos_update_issues,recurring_device_issues,Fri Nov 03 21:42:36 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
1343647,is there any way to upgrade from SD to HD movies/TV shows?,We're here to help. Check out this link:,macos_update_issues,account_and_store_issues,Fri Oct 27 16:18:29 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
2374383,The graphics card on our 2009 model has gone out. Need to buy new and transfer data from old machine.,"Thanks for confirming that. To purchase a new Mac, an appointment would not be needed. The Apple Store would also be able to help you with setting up the new Mac as well.",macos_update_issues,macos_update_issues,Tue Nov 14 02:16:25 +0000 2017,TRUE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
427836,. my laptop not letting me use my keyboard or mouse.... y’all need to help me out,"We can help, of course! Which MacBook are you using? Are you getting any alerts about your connected mouse or keyboard?",macos_update_issues,macos_update_issues,Tue Oct 10 13:23:00 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
1892456,So cool that my 2.5-year-old laptop that was working fine before the OS upgrade seizes up every time I dare to use 2 apps at the same time!😍,Hi. We'll be glad to check into this with you. We want your Mac to respond quickly and nimbly. Shoot us a DM and let's talk:,macos_update_issues,macos_update_issues,Sun Oct 22 23:21:27 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
982126,Dear what is this coming after an attempt to upgrade my MacBook Air to High Sierra?,Let's check out this article: If you have more questions send us a DM.,macos_update_issues,macos_update_issues,Sun Oct 22 14:15:00 +0000 2017,TRUE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
401647,My sister’s macbook pro seems to have the #staingate issue. Disappointed with the standard of quality from products.,We're happy to help. You can have her DM us to look into this further.,macos_update_issues,macos_update_issues,Mon Oct 09 19:55:00 +0000 2017,TRUE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
2890644,All my pictures randomly deleted off my phone the other day and only a handful have come back 😑😑 so fuuumin you are shite.,We know your pictures are important and want to help. Have you checked from a computer to see if your photos appear there? Let us know in DM.,missing_photos,missing_photos,Tue Nov 28 14:41:28 +0000 2017,TRUE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
874785,the camera preserve setting feature does NOT preserve the settings. Is this being looked at? 🍏,"Let's work on it. Which iOS version number is installed (e.g. 10.3.3, 11.0.3, etc)? Have you tried any troubleshooting yet?",missing_photos,software_update_issues,Fri Oct 13 16:10:31 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
2040109,why aren’t my photos working today? The socially acceptable behavior when there’s a problem is to ASK for help,We'd be happy to look into any issue you're experiencing. DM us the details and we'll continue there.,missing_photos,missing_photos,Tue Nov 07 22:03:33 +0000 2017,TRUE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
1392996,Ever since I updated my phone my camera won’t work,We'd love to help! What's going on with your camera? You can also DM us if you'd like:,missing_photos,software_update_issues,Sat Oct 28 13:22:00 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
1830516,My phone randomly decided to restore my Camera Roll and now my photos are COMPLETELY out of order 😩 wtf? This is a nightmare.,We'd like to look into this with you. Please DM and let us know if you use iCloud Photo Library.,missing_photos,missing_photos,Sun Oct 29 00:50:29 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
627958,"Hi , why can’t I airdrop photos between iPhone X to iPhone X?","We can help get those photos shared on your iPhone. Just so we can get started, what are you seeing when you try now? Have you made sure to follow the steps here, on both devices?",missing_photos,software_update_issues,Wed Nov 22 15:12:00 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
2587402,I have an iPhone 8 but I can’t find portrait mode on my camera? Is there something I have to switch on?,We want to help. Portrait mode is available on the iPhone 7 Plus and iPhone 8 Plus. Click here:,missing_photos,recurring_device_issues,Mon Oct 30 18:10:28 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
2772635,"so, all my photos are gone! whats happening ?",We're happy to assist. Which iOS version are you currently running? Go to Settings &gt; General &gt; About for the version. Did this happen after syncing with iTunes?,missing_photos,missing_photos,Mon Nov 27 00:37:00 +0000 2017,TRUE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
1406249,"Yes it stays turned in settings, but when camera is opened the middle icon is always on. Mine and my wife’s phone. But settings says off",Let's continue with these steps in DM.,missing_photos,software_update_issues,Wed Nov 01 23:16:41 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
1311521,"Hi, I can’t access my photo gallery from any App. I’ve iOS 11.0.2 😤",Thanks for reaching out to us. Can you clarify what photo gallery you are referring to? That way we can better assist you.,missing_photos,software_update_issues,Sat Oct 07 03:31:53 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
1159129,"y’all really need to help me get my 17,000 pictures back....",We're here to help. Let's have you take a look here first:,missing_photos,missing_photos,Sun Oct 15 18:44:00 +0000 2017,TRUE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
2301942,From where to duplicate photos r coming or deleted photo showing up again no matter do everything perfect. Apple is dead for working on smart softwares!,Thanks for reaching out! We can understand wanting to organize all of your photos. We’d be happy to look into this with you. Let us know which device you’re using in DM to continue.,missing_photos,missing_photos,Sun Nov 12 18:24:29 +0000 2017,TRUE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
305284,Ever since I updated my iOS my phone won’t delete pictures. Please advise,Hi there. What happens when you try to delete a pic? Are you running iOS 11.0.2? And do you have iCloud Photo Library enabled?,missing_photos,software_update_issues,Fri Oct 06 22:49:04 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
1049034,I remember when I was on the phone with y’all bc all my photos (high school to college) got deleted after I️ updated. you all said it couldnt have been the update even tho I️ backed it up for generations (IPhone 3g-&gt;6) and the same thing just happened to my dad,We'd love to look into this with you and see if we can help out your dad. Do you have his phone with you to troubleshoot?,missing_photos,missing_photos,Sat Nov 25 17:48:04 +0000 2017,TRUE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
2295057,"Thanks for reply. I turn it off every time, but when I go back into Camera app it’s back on.",Does a restart of the iPhone change anything? Let's try that. Restart your iPhone: DM us the results.,missing_photos,software_update_issues,Sun Nov 12 16:44:35 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
2238932,"Used VSCO to edit image, saved edited copy back to Photos, then deleted original unedited photo. Apple Photos has been removing VSCO images on its own. Images NOT in Recently Deleted. Have lost many photos!!! Did not realize this was happening! 😡","We'd be happy to get you pointed in the right direction. For help with the Photos app, please reach out to our team specializing in such here:",missing_photos,missing_photos,Sun Nov 26 15:08:00 +0000 2017,TRUE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
1432424,I’m done with #icloudphoto after updating to #iOS111 my photos from 21000 to 6500 and my iphone showing uploading 😡,We know how important photos can be and want to help. Do you see any of your photos currently?,missing_photos,missing_photos,Thu Nov 02 13:25:00 +0000 2017,TRUE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
